if_plate_id,position,sample,antibody,gene_names,locations
192,D2,1,HPA021616,EZR,Plasma membrane
192,D2,2,HPA021616,EZR,Plasma membrane
192,D3,1,HPA022010,NOL11,NULL
192,D3,2,HPA022010,NOL11,NULL
192,D5,1,HPA022842,EXOC7,"Cytoplasm,Golgi apparatus"
192,D5,2,HPA022842,EXOC7,"Cytoplasm,Golgi apparatus"
192,D6,1,HPA023195,CALCOCO2,Cytoplasm
192,D6,2,HPA023195,CALCOCO2,Cytoplasm
192,D8,1,HPA023280,CNP,"Cytoplasm,Nucleoplasm"
192,D8,2,HPA023280,CNP,"Cytoplasm,Nucleoplasm"
192,E1,1,HPA021586,FAM205A,"Cytoplasm,Nuclear speckles"
192,E1,2,HPA021586,FAM205A,"Cytoplasm,Nuclear speckles"
192,E12,1,HPA021085,RGP1,"Plasma membrane,Cytoplasm"
192,E12,2,HPA021085,RGP1,"Plasma membrane,Cytoplasm"
192,E2,1,HPA022048,CENPU,"Nucleus,Microtubule organizing center"
192,E2,2,HPA022048,CENPU,"Nucleus,Microtubule organizing center"
192,E5,1,HPA022040,RUNX2,Nucleoplasm
192,E5,2,HPA022040,RUNX2,Nucleoplasm
192,E8,1,HPA023277,SEMA4D,Vesicles
192,E8,2,HPA023277,SEMA4D,Vesicles
192,E9,1,HPA023458,ZBTB2,Nucleoplasm
192,E9,2,HPA023458,ZBTB2,Nucleoplasm
192,F10,1,HPA023620,VPS9D1,"Cytoplasm,Nuclear bodies"
192,F10,2,HPA023620,VPS9D1,"Cytoplasm,Nuclear bodies"
192,F11,1,HPA023154,SLC45A4,Plasma membrane
192,F11,2,HPA023154,SLC45A4,Plasma membrane
192,F12,1,HPA023632,NT5C,Cytoplasm
192,F12,2,HPA023632,NT5C,Cytoplasm
192,F5,1,HPA022800,MSL1,Nucleoplasm
192,F5,2,HPA022800,MSL1,Nucleoplasm
192,F6,1,HPA023246,GLOD4,Cytoplasm
192,F6,2,HPA023246,GLOD4,Cytoplasm
192,F7,1,HPA023183,NUDCD1,"Cytoplasm,Nuclear bodies"
192,F7,2,HPA023183,NUDCD1,"Cytoplasm,Nuclear bodies"
192,F8,1,HPA023310,BAIAP2,"Plasma membrane,Cytoplasm"
192,F8,2,HPA023310,BAIAP2,"Plasma membrane,Cytoplasm"
192,G1,1,HPA021578,TRIM65,"Cytoplasm,Nucleoplasm"
192,G1,2,HPA021578,TRIM65,"Cytoplasm,Nucleoplasm"
192,G10,1,HPA023453,MRPS23,"Nuclear membrane,Cytoskeleton (Intermediate filaments)"
192,G10,2,HPA023453,MRPS23,"Nuclear membrane,Cytoskeleton (Intermediate filaments)"
192,G11,1,HPA023383,ZFAND1,"Cytoplasm,Centrosome"
192,G11,2,HPA023383,ZFAND1,"Cytoplasm,Centrosome"
192,G5,1,HPA021612,GIP,Cytoplasm
192,G5,2,HPA021612,GIP,Cytoplasm
192,G6,1,HPA023248,GLOD4,"Nucleus,Nucleoli,Cytoplasm"
192,G6,2,HPA023248,GLOD4,"Nucleus,Nucleoli,Cytoplasm"
192,G7,1,HPA023265,ADPRM,"Cytoplasm,Nucleoplasm"
192,G7,2,HPA023265,ADPRM,"Cytoplasm,Nucleoplasm"
192,H1,1,HPA021598,MRM1,Mitochondria
192,H1,2,HPA021598,MRM1,Mitochondria
192,H11,1,HPA023396,PPP3CC,Vesicles
192,H11,2,HPA023396,PPP3CC,Vesicles
192,H2,1,HPA021564,SLC43A2,Nuclear bodies
192,H2,2,HPA021564,SLC43A2,Nuclear bodies
192,H3,1,HPA022923,WIZ,Nucleoplasm
192,H3,2,HPA022923,WIZ,Nucleoplasm
192,H4,1,HPA023013,BICD2,"Plasma membrane,Cytoplasm"
192,H4,2,HPA023013,BICD2,"Plasma membrane,Cytoplasm"
192,H5,1,HPA022882,CDK5RAP3,Vesicles
192,H5,2,HPA022882,CDK5RAP3,Vesicles
192,H6,1,HPA023147,DDHD2,"Cytoplasm,Microtubule organizing center"
192,H6,2,HPA023147,DDHD2,"Cytoplasm,Microtubule organizing center"
192,H8,1,HPA023313,GSDMA,"Plasma membrane,Cytoplasm,Nucleoplasm"
192,H8,2,HPA023313,GSDMA,"Plasma membrane,Cytoplasm,Nucleoplasm"
193,A1,1,HPA022274,MFSD6,"Cytoplasm,Nucleoplasm"
193,A1,2,HPA022274,MFSD6,"Cytoplasm,Nucleoplasm"
193,A10,1,HPA023371,DCXR,Nucleoli
193,A10,2,HPA023371,DCXR,Nucleoli
193,A11,1,HPA023400,ZNF324B,Nucleoli
193,A11,2,HPA023400,ZNF324B,Nucleoli
193,A12,1,HPA023399,ARFGEF1,Golgi apparatus
193,A12,2,HPA023399,ARFGEF1,Golgi apparatus
193,A2,1,HPA022997,FXR2,Cytoplasm
193,A2,2,HPA022997,FXR2,Cytoplasm
193,A3,1,HPA021641,SGSM2,"Cytoplasm,Nucleoplasm"
193,A3,2,HPA021641,SGSM2,"Cytoplasm,Nucleoplasm"
193,A4,1,HPA022989,CALCOCO2,Vesicles
193,A4,2,HPA022989,CALCOCO2,Vesicles
193,A6,1,HPA023031,RNMTL1,"Cytoplasm,Nucleoplasm"
193,A6,2,HPA023031,RNMTL1,"Cytoplasm,Nucleoplasm"
193,A7,1,HPA023152,MTFR1,Mitochondria
193,A7,2,HPA023152,MTFR1,Mitochondria
193,A8,1,HPA023235,CPQ,"Golgi apparatus,Vesicles"
193,A8,2,HPA023235,CPQ,"Golgi apparatus,Vesicles"
193,A9,1,HPA023321,CNTROB,"Cytoplasm,Centrosome"
193,A9,2,HPA023321,CNTROB,"Cytoplasm,Centrosome"
193,B1,1,HPA021946,TMIGD1,"Cytoplasm,Mitochondria"
193,B1,2,HPA021946,TMIGD1,"Cytoplasm,Mitochondria"
193,B10,1,HPA023373,MRPL45,Mitochondria
193,B10,2,HPA023373,MRPL45,Mitochondria
193,B11,1,HPA023438,ZBTB37,"Nucleus,Vesicles,Nucleoli (Fibrillar center)"
193,B11,2,HPA023438,ZBTB37,"Nucleus,Vesicles,Nucleoli (Fibrillar center)"
193,B3,1,HPA022949,NMT1,"Plasma membrane,Cytoplasm"
193,B3,2,HPA022949,NMT1,"Plasma membrane,Cytoplasm"
193,B4,1,HPA023010,TTC19,Mitochondria
193,B4,2,HPA023010,TTC19,Mitochondria
193,B8,1,HPA023211,GRPEL2,Mitochondria
193,B8,2,HPA023211,GRPEL2,Mitochondria
193,B9,1,HPA023322,MARCH10,"Plasma membrane,Cytoplasm"
193,B9,2,HPA023322,MARCH10,"Plasma membrane,Cytoplasm"
193,C10,1,HPA023384,DUS1L,Plasma membrane
193,C10,2,HPA023384,DUS1L,Plasma membrane
193,C11,1,HPA023455,TRIM68,"Cytoplasm,Nucleoplasm"
193,C11,2,HPA023455,TRIM68,"Cytoplasm,Nucleoplasm"
193,C2,1,HPA022821,CDC42BPB,"Cytoplasm,Nuclear speckles"
193,C2,2,HPA022821,CDC42BPB,"Cytoplasm,Nuclear speckles"
193,C3,1,HPA022961,"RNASEK-C17orf49,C17orf49","Cytoplasm,Nucleoplasm"
193,C3,2,HPA022961,"RNASEK-C17orf49,C17orf49","Cytoplasm,Nucleoplasm"
193,C4,1,HPA023043,"MRPL12,RP13-1032I1.10",Mitochondria
193,C4,2,HPA023043,"MRPL12,RP13-1032I1.10",Mitochondria
193,C5,1,HPA023117,EIF3H,Cytoplasm
193,C5,2,HPA023117,EIF3H,Cytoplasm
193,C9,1,HPA023329,ATPAF2,Cytoplasm
193,C9,2,HPA023329,ATPAF2,Cytoplasm
193,D11,1,HPA023487,ZBTB2,"Cytoplasm,Nucleoplasm"
193,D11,2,HPA023487,ZBTB2,"Cytoplasm,Nucleoplasm"
193,D2,1,HPA021616,EZR,Plasma membrane
193,D2,2,HPA021616,EZR,Plasma membrane
193,D3,1,HPA022010,NOL11,Nucleoli
193,D3,2,HPA022010,NOL11,Nucleoli
193,D5,1,HPA022842,EXOC7,"Cytoplasm,Golgi apparatus"
193,D5,2,HPA022842,EXOC7,"Cytoplasm,Golgi apparatus"
193,D6,1,HPA023195,CALCOCO2,Cytoplasm
193,D6,2,HPA023195,CALCOCO2,Cytoplasm
193,D8,1,HPA023280,CNP,"Cytoplasm,Nucleoplasm"
193,D8,2,HPA023280,CNP,"Cytoplasm,Nucleoplasm"
193,E1,1,HPA021586,FAM205A,"Cytoplasm,Nuclear speckles"
193,E1,2,HPA021586,FAM205A,"Cytoplasm,Nuclear speckles"
193,E2,1,HPA022048,CENPU,"Nucleus,Microtubule organizing center"
193,E2,2,HPA022048,CENPU,"Nucleus,Microtubule organizing center"
193,E5,1,HPA022040,RUNX2,Nucleoplasm
193,E5,2,HPA022040,RUNX2,Nucleoplasm
193,E8,1,HPA023277,SEMA4D,Vesicles
193,E8,2,HPA023277,SEMA4D,Vesicles
193,E9,1,HPA023458,ZBTB2,Nucleoplasm
193,E9,2,HPA023458,ZBTB2,Nucleoplasm
193,F10,1,HPA023620,VPS9D1,"Cytoplasm,Nuclear bodies"
193,F10,2,HPA023620,VPS9D1,"Cytoplasm,Nuclear bodies"
193,F11,1,HPA023154,SLC45A4,Plasma membrane
193,F11,2,HPA023154,SLC45A4,Plasma membrane
193,F12,1,HPA023632,NT5C,NULL
193,F12,2,HPA023632,NT5C,NULL
193,F5,1,HPA022800,MSL1,Nucleoplasm
193,F5,2,HPA022800,MSL1,Nucleoplasm
193,F6,1,HPA023246,GLOD4,Cytoplasm
193,F6,2,HPA023246,GLOD4,Cytoplasm
193,F7,1,HPA023183,NUDCD1,Nucleoplasm
193,F7,2,HPA023183,NUDCD1,Nucleoplasm
193,F8,1,HPA023310,BAIAP2,"Plasma membrane,Cytoplasm"
193,F8,2,HPA023310,BAIAP2,"Plasma membrane,Cytoplasm"
193,G1,1,HPA021578,TRIM65,"Cytoplasm,Nuclear bodies"
193,G1,2,HPA021578,TRIM65,"Cytoplasm,Nuclear bodies"
193,G10,1,HPA023453,MRPS23,"Nuclear membrane,Mitochondria"
193,G10,2,HPA023453,MRPS23,"Nuclear membrane,Mitochondria"
193,G11,2,HPA023383,ZFAND1,Centrosome
193,G5,1,HPA021612,GIP,Cytoplasm
193,G5,2,HPA021612,GIP,Cytoplasm
193,G6,1,HPA023248,GLOD4,"Nucleus,Nucleoli,Cytoplasm"
193,G6,2,HPA023248,GLOD4,"Nucleus,Nucleoli,Cytoplasm"
193,G7,1,HPA023265,ADPRM,"Cytoplasm,Nuclear bodies"
193,G7,2,HPA023265,ADPRM,"Cytoplasm,Nuclear bodies"
193,H1,1,HPA021598,MRM1,Mitochondria
193,H1,2,HPA021598,MRM1,Mitochondria
193,H11,1,HPA023396,PPP3CC,Vesicles
193,H11,2,HPA023396,PPP3CC,Vesicles
193,H2,1,HPA021564,SLC43A2,Nuclear bodies
193,H2,2,HPA021564,SLC43A2,Nuclear bodies
193,H3,1,HPA022923,WIZ,Nucleoplasm
193,H3,2,HPA022923,WIZ,Nucleoplasm
193,H4,1,HPA023013,BICD2,"Cytoplasm,Golgi apparatus"
193,H4,2,HPA023013,BICD2,"Cytoplasm,Golgi apparatus"
193,H5,1,HPA022882,CDK5RAP3,Golgi apparatus
193,H5,2,HPA022882,CDK5RAP3,Golgi apparatus
193,H6,1,HPA023147,DDHD2,"Cytoplasm,Microtubule organizing center"
193,H6,2,HPA023147,DDHD2,"Cytoplasm,Microtubule organizing center"
193,H8,1,HPA023313,GSDMA,"Cytoplasm,Nuclear bodies"
193,H8,2,HPA023313,GSDMA,"Cytoplasm,Nuclear bodies"
194,A1,1,HPA022274,MFSD6,"Cytoplasm,Cytoskeleton (Actin filaments)"
194,A1,2,HPA022274,MFSD6,"Cytoplasm,Cytoskeleton (Actin filaments)"
194,A10,1,HPA023371,DCXR,Nucleoli
194,A10,2,HPA023371,DCXR,Nucleoli
194,A11,1,HPA023400,ZNF324B,"Nucleoli,Cytoplasm"
194,A11,2,HPA023400,ZNF324B,"Nucleoli,Cytoplasm"
194,A12,1,HPA023399,ARFGEF1,"Cytoplasm,Golgi apparatus"
194,A12,2,HPA023399,ARFGEF1,"Cytoplasm,Golgi apparatus"
194,A2,1,HPA022997,FXR2,Cytoplasm
194,A2,2,HPA022997,FXR2,Cytoplasm
194,A3,1,HPA021641,SGSM2,"Cytoplasm,Nucleoplasm"
194,A3,2,HPA021641,SGSM2,"Cytoplasm,Nucleoplasm"
194,A4,1,HPA022989,CALCOCO2,Cytoplasm
194,A4,2,HPA022989,CALCOCO2,Cytoplasm
194,A6,1,HPA023031,RNMTL1,"Cytoplasm,Nucleoplasm"
194,A6,2,HPA023031,RNMTL1,"Cytoplasm,Nucleoplasm"
194,A7,1,HPA023152,MTFR1,"Cytoplasm,Mitochondria"
194,A7,2,HPA023152,MTFR1,"Cytoplasm,Mitochondria"
194,A8,1,HPA023235,CPQ,Vesicles
194,A8,2,HPA023235,CPQ,Vesicles
194,A9,1,HPA023321,CNTROB,"Cytoplasm,Centrosome"
194,A9,2,HPA023321,CNTROB,"Cytoplasm,Centrosome"
194,B1,1,HPA021946,TMIGD1,"Cytoplasm,Mitochondria"
194,B1,2,HPA021946,TMIGD1,"Cytoplasm,Mitochondria"
194,B10,1,HPA023373,MRPL45,Mitochondria
194,B10,2,HPA023373,MRPL45,Mitochondria
194,B11,1,HPA023438,ZBTB37,"Nucleus,Cytoplasm,Vesicles,Nucleoli (Fibrillar center)"
194,B11,2,HPA023438,ZBTB37,"Nucleus,Cytoplasm,Vesicles,Nucleoli (Fibrillar center)"
194,B3,1,HPA022949,NMT1,"Plasma membrane,Cytoplasm"
194,B3,2,HPA022949,NMT1,"Plasma membrane,Cytoplasm"
194,B4,1,HPA023010,TTC19,Mitochondria
194,B4,2,HPA023010,TTC19,Mitochondria
194,B9,1,HPA023322,MARCH10,"Plasma membrane,Cytoplasm"
194,B9,2,HPA023322,MARCH10,"Plasma membrane,Cytoplasm"
194,C10,1,HPA023384,DUS1L,Plasma membrane
194,C10,2,HPA023384,DUS1L,Plasma membrane
194,C11,1,HPA023455,TRIM68,"Nucleus,Nucleoli,Cytoplasm"
194,C11,2,HPA023455,TRIM68,"Nucleus,Nucleoli,Cytoplasm"
194,C2,1,HPA022821,CDC42BPB,"Cytoplasm,Nuclear speckles"
194,C2,2,HPA022821,CDC42BPB,"Cytoplasm,Nuclear speckles"
194,C3,1,HPA022961,"RNASEK-C17orf49,C17orf49","Cytoplasm,Nucleoplasm"
194,C3,2,HPA022961,"RNASEK-C17orf49,C17orf49","Cytoplasm,Nucleoplasm"
194,C4,1,HPA023043,"MRPL12,RP13-1032I1.10",Mitochondria
194,C4,2,HPA023043,"MRPL12,RP13-1032I1.10",Mitochondria
194,C5,1,HPA023117,EIF3H,Cytoplasm
194,C5,2,HPA023117,EIF3H,Cytoplasm
194,C9,1,HPA023329,ATPAF2,Cytoplasm
194,C9,2,HPA023329,ATPAF2,Cytoplasm
194,D11,1,HPA023487,ZBTB2,"Cytoplasm,Nucleoplasm"
194,D11,2,HPA023487,ZBTB2,"Cytoplasm,Nucleoplasm"
194,D2,1,HPA021616,EZR,"Plasma membrane,Nucleoli (Fibrillar center)"
194,D2,2,HPA021616,EZR,"Plasma membrane,Nucleoli (Fibrillar center)"
194,D3,1,HPA022010,NOL11,Nucleoli
194,D3,2,HPA022010,NOL11,Nucleoli
194,D5,1,HPA022842,EXOC7,"Cytoplasm,Golgi apparatus"
194,D5,2,HPA022842,EXOC7,"Cytoplasm,Golgi apparatus"
194,D6,1,HPA023195,CALCOCO2,Cytoplasm
194,D6,2,HPA023195,CALCOCO2,Cytoplasm
194,D8,1,HPA023280,CNP,"Nucleus,Cytoplasm"
194,D8,2,HPA023280,CNP,"Nucleus,Cytoplasm"
194,D9,1,HPA023457,CCDC144NL,"Nucleus,Plasma membrane"
194,D9,2,HPA023457,CCDC144NL,"Nucleus,Plasma membrane"
194,E1,1,HPA021586,FAM205A,"Cytoplasm,Nuclear speckles"
194,E1,2,HPA021586,FAM205A,"Cytoplasm,Nuclear speckles"
194,E12,1,HPA021085,RGP1,"Plasma membrane,Cytoplasm"
194,E12,2,HPA021085,RGP1,"Plasma membrane,Cytoplasm"
194,E5,1,HPA022040,RUNX2,Nucleoplasm
194,E5,2,HPA022040,RUNX2,Nucleoplasm
194,E8,1,HPA023277,SEMA4D,Vesicles
194,E8,2,HPA023277,SEMA4D,Vesicles
194,E9,1,HPA023458,ZBTB2,Nucleoplasm
194,E9,2,HPA023458,ZBTB2,Nucleoplasm
194,F10,1,HPA023620,VPS9D1,Cytoplasm
194,F10,2,HPA023620,VPS9D1,Cytoplasm
194,F11,1,HPA023154,SLC45A4,Plasma membrane
194,F11,2,HPA023154,SLC45A4,Plasma membrane
194,F12,1,HPA023632,NT5C,Cytoplasm
194,F12,2,HPA023632,NT5C,Cytoplasm
194,F2,1,HPA021948,P2RX5,Cytoplasm
194,F2,2,HPA021948,P2RX5,Cytoplasm
194,F5,1,HPA022800,MSL1,Nucleoplasm
194,F5,2,HPA022800,MSL1,Nucleoplasm
194,F6,1,HPA023246,GLOD4,Cytoplasm
194,F6,2,HPA023246,GLOD4,Cytoplasm
194,F7,1,HPA023183,NUDCD1,"Nucleus,Cytoplasm"
194,F7,2,HPA023183,NUDCD1,"Nucleus,Cytoplasm"
194,F8,1,HPA023310,BAIAP2,"Plasma membrane,Cytoplasm"
194,F8,2,HPA023310,BAIAP2,"Plasma membrane,Cytoplasm"
194,G10,1,HPA023453,MRPS23,"Nuclear membrane,Mitochondria"
194,G10,2,HPA023453,MRPS23,"Nuclear membrane,Mitochondria"
194,G11,1,HPA023383,ZFAND1,Cytoplasm
194,G11,2,HPA023383,ZFAND1,Cytoplasm
194,G5,1,HPA021612,GIP,Cytoplasm
194,G5,2,HPA021612,GIP,Cytoplasm
194,G7,1,HPA023265,ADPRM,"Cytoplasm,Nucleoplasm"
194,G7,2,HPA023265,ADPRM,"Cytoplasm,Nucleoplasm"
194,G8,1,HPA023312,PSMB6,NULL
194,G8,2,HPA023312,PSMB6,NULL
194,H1,1,HPA021598,MRM1,Mitochondria
194,H1,2,HPA021598,MRM1,Mitochondria
194,H11,1,HPA023396,PPP3CC,Vesicles
194,H11,2,HPA023396,PPP3CC,Vesicles
194,H2,1,HPA021564,SLC43A2,Nuclear bodies
194,H2,2,HPA021564,SLC43A2,Nuclear bodies
194,H3,1,HPA022923,WIZ,Nucleoplasm
194,H3,2,HPA022923,WIZ,Nucleoplasm
194,H4,1,HPA023013,BICD2,"Plasma membrane,Cytoplasm"
194,H4,2,HPA023013,BICD2,"Plasma membrane,Cytoplasm"
194,H5,1,HPA022882,CDK5RAP3,Cytoplasm
194,H5,2,HPA022882,CDK5RAP3,Cytoplasm
194,H6,1,HPA023147,DDHD2,Cytoplasm
194,H6,2,HPA023147,DDHD2,Cytoplasm
194,H8,1,HPA023313,GSDMA,"Plasma membrane,Cytoplasm,Nucleoplasm"
194,H8,2,HPA023313,GSDMA,"Plasma membrane,Cytoplasm,Nucleoplasm"
195,A2,1,HPA023542,APBB2,Mitochondria
195,A2,2,HPA023542,APBB2,Mitochondria
195,A5,1,HPA024227,STXBP4,"Cytoplasm,Nuclear bodies"
195,A5,2,HPA024227,STXBP4,"Cytoplasm,Nuclear bodies"
195,A7,1,HPA024446,VPS53,Cytoplasm
195,A7,2,HPA024446,VPS53,Cytoplasm
195,A8,1,HPA023879,ARID5A,"Nucleus,Nucleoli"
195,A8,2,HPA023879,ARID5A,"Nucleus,Nucleoli"
195,A9,1,HPA024300,SYVN1,"Plasma membrane,Nucleoplasm"
195,A9,2,HPA024300,SYVN1,"Plasma membrane,Nucleoplasm"
195,B11,1,HPA025073,SPRTN,Nucleoplasm
195,B11,2,HPA025073,SPRTN,Nucleoplasm
195,B12,1,HPA024376,SENP6,Nucleoplasm
195,B12,2,HPA024376,SENP6,Nucleoplasm
195,B5,1,HPA023995,GIGYF1,Vesicles
195,B5,2,HPA023995,GIGYF1,Vesicles
195,B6,1,HPA024149,CWC27,Nucleoplasm
195,B6,2,HPA024149,CWC27,Nucleoplasm
195,B8,1,HPA022787,BRPF3,Nucleoplasm
195,B8,2,HPA022787,BRPF3,Nucleoplasm
195,B9,1,HPA024322,PRDM4,Nucleoplasm
195,B9,2,HPA024322,PRDM4,Nucleoplasm
195,C11,1,HPA025020,TMEM65,Nucleoplasm
195,C11,2,HPA025020,TMEM65,Nucleoplasm
195,C12,1,HPA024356,CERS3,NULL
195,C12,2,HPA024356,CERS3,NULL
195,C2,1,HPA023939,TRMT12,Nucleoplasm
195,C2,2,HPA023939,TRMT12,Nucleoplasm
195,C4,1,HPA024122,IFRD1,"Plasma membrane,Cytoplasm"
195,C4,2,HPA024122,IFRD1,"Plasma membrane,Cytoplasm"
195,C5,1,HPA024150,AGBL3,Nuclear speckles
195,C5,2,HPA024150,AGBL3,Nuclear speckles
195,C6,1,HPA024235,RABEP1,Vesicles
195,C6,2,HPA024235,RABEP1,Vesicles
195,C7,1,HPA024430,C17orf53,Cytoplasm
195,C7,2,HPA024430,C17orf53,Cytoplasm
195,C8,1,HPA024062,ZNF24,Nucleus
195,C8,2,HPA024062,ZNF24,Nucleus
195,C9,1,HPA024640,PPP1R12B,"Plasma membrane,Cytoskeleton (Actin filaments)"
195,C9,2,HPA024640,PPP1R12B,"Plasma membrane,Cytoskeleton (Actin filaments)"
195,D11,1,HPA025018,PLEKHM1,Vesicles
195,D11,2,HPA025018,PLEKHM1,Vesicles
195,D12,1,HPA024214,SWT1,NULL
195,D12,2,HPA024214,SWT1,NULL
195,D3,1,HPA023788,TEFM,Mitochondria
195,D3,2,HPA023788,TEFM,Mitochondria
195,D4,1,HPA024089,ETFA,Mitochondria
195,D4,2,HPA024089,ETFA,Mitochondria
195,D5,1,HPA023920,RABEPK,"Plasma membrane,Vesicles"
195,D5,2,HPA023920,RABEPK,"Plasma membrane,Vesicles"
195,D8,1,HPA024558,DCTN6,NULL
195,D8,2,HPA024558,DCTN6,NULL
195,D9,1,HPA024677,ID3,"Cytoskeleton (Microtubules),Nucleoplasm"
195,D9,2,HPA024677,ID3,"Cytoskeleton (Microtubules),Nucleoplasm"
195,E10,1,HPA024754,ZNF830,Nucleoplasm
195,E10,2,HPA024754,ZNF830,Nucleoplasm
195,E2,1,HPA023881,TFE3,"Cytoplasm,Nucleoplasm"
195,E2,2,HPA023881,TFE3,"Cytoplasm,Nucleoplasm"
195,E4,1,HPA024103,CCDC129,Nucleoplasm
195,E4,2,HPA024103,CCDC129,Nucleoplasm
195,E6,1,HPA024517,SCRN1,Cytoplasm
195,E6,2,HPA024517,SCRN1,Cytoplasm
195,E7,1,HPA024457,"RNASEK-C17orf49,C17orf49",Nucleoplasm
195,E7,2,HPA024457,"RNASEK-C17orf49,C17orf49",Nucleoplasm
195,E8,1,HPA024621,ADAM2,NULL
195,E8,2,HPA024621,ADAM2,NULL
195,E9,1,HPA024601,LSM1,"Cytoplasm,Vesicles"
195,E9,2,HPA024601,LSM1,"Cytoplasm,Vesicles"
195,F1,1,HPA022526,PGS1,Vesicles
195,F1,2,HPA022526,PGS1,Vesicles
195,F11,1,HPA024693,ACSF2,Nucleoplasm
195,F11,2,HPA024693,ACSF2,Nucleoplasm
195,F12,1,HPA024219,EIF2B3,Cytoplasm
195,F12,2,HPA024219,EIF2B3,Cytoplasm
195,F2,1,HPA023884,ADA,"Plasma membrane,Cytoplasm"
195,F2,2,HPA023884,ADA,"Plasma membrane,Cytoplasm"
195,F4,1,HPA023954,FAAP100,Nucleoplasm
195,F4,2,HPA023954,FAAP100,Nucleoplasm
195,F6,1,HPA024481,CEP112,"Golgi apparatus,Nucleoplasm"
195,F6,2,HPA024481,CEP112,"Golgi apparatus,Nucleoplasm"
195,F7,1,HPA024138,ZBTB11,Nucleoplasm
195,F7,2,HPA024138,ZBTB11,Nucleoplasm
195,F8,1,HPA024550,MRPL41,Mitochondria
195,F8,2,HPA024550,MRPL41,Mitochondria
195,G10,1,HPA024655,ZBTB21,Nucleoplasm
195,G10,2,HPA024655,ZBTB21,Nucleoplasm
195,G3,1,HPA024120,TOP2B,Nucleoplasm
195,G3,2,HPA024120,TOP2B,Nucleoplasm
195,G5,1,HPA024000,WIPF2,Nucleoplasm
195,G5,2,HPA024000,WIPF2,Nucleoplasm
195,H3,1,HPA023892,TMEM245,"Plasma membrane,Cytoplasm"
195,H3,2,HPA023892,TMEM245,"Plasma membrane,Cytoplasm"
195,H4,1,HPA023874,BAIAP2L1,"Plasma membrane,Cytoplasm"
195,H4,2,HPA023874,BAIAP2L1,"Plasma membrane,Cytoplasm"
195,H6,1,HPA024037,ZFP91,"Cytoplasm,Nucleoplasm"
195,H6,2,HPA024037,ZFP91,"Cytoplasm,Nucleoplasm"
195,H7,1,HPA024059,LMCD1,"Plasma membrane,Cytoplasm"
195,H7,2,HPA024059,LMCD1,"Plasma membrane,Cytoplasm"
195,H8,1,HPA024652,MARK3,Nuclear membrane
195,H8,2,HPA024652,MARK3,Nuclear membrane
196,A2,1,HPA023542,APBB2,Mitochondria
196,A2,2,HPA023542,APBB2,Mitochondria
196,A5,1,HPA024227,STXBP4,Nuclear bodies
196,A5,2,HPA024227,STXBP4,Nuclear bodies
196,A7,1,HPA024446,VPS53,NULL
196,A7,2,HPA024446,VPS53,NULL
196,A8,1,HPA023879,ARID5A,"Nucleus,Nucleoli"
196,A8,2,HPA023879,ARID5A,"Nucleus,Nucleoli"
196,B11,1,HPA025073,SPRTN,NULL
196,B11,2,HPA025073,SPRTN,NULL
196,B12,1,HPA024376,SENP6,Nucleoplasm
196,B12,2,HPA024376,SENP6,Nucleoplasm
196,B5,1,HPA023995,GIGYF1,"Vesicles,Cytoskeleton (Microtubules)"
196,B5,2,HPA023995,GIGYF1,"Vesicles,Cytoskeleton (Microtubules)"
196,B6,1,HPA024149,CWC27,Nucleoplasm
196,B6,2,HPA024149,CWC27,Nucleoplasm
196,B8,1,HPA022787,BRPF3,Nucleoplasm
196,B8,2,HPA022787,BRPF3,Nucleoplasm
196,B9,1,HPA024322,PRDM4,Nucleoplasm
196,B9,2,HPA024322,PRDM4,Nucleoplasm
196,C11,1,HPA025020,TMEM65,Nucleoplasm
196,C11,2,HPA025020,TMEM65,Nucleoplasm
196,C12,1,HPA024356,CERS3,NULL
196,C12,2,HPA024356,CERS3,NULL
196,C2,1,HPA023939,TRMT12,Nucleoplasm
196,C2,2,HPA023939,TRMT12,Nucleoplasm
196,C4,1,HPA024122,IFRD1,Cytoplasm
196,C4,2,HPA024122,IFRD1,Cytoplasm
196,C5,1,HPA024150,AGBL3,"Mitochondria,Nuclear speckles"
196,C5,2,HPA024150,AGBL3,"Mitochondria,Nuclear speckles"
196,C6,3,HPA024235,RABEP1,Vesicles
196,C6,4,HPA024235,RABEP1,Vesicles
196,C8,1,HPA024062,ZNF24,Nucleoplasm
196,C8,2,HPA024062,ZNF24,Nucleoplasm
196,C9,1,HPA024640,PPP1R12B,"Plasma membrane,Cytoskeleton (Actin filaments)"
196,C9,2,HPA024640,PPP1R12B,"Plasma membrane,Cytoskeleton (Actin filaments)"
196,D11,1,HPA025018,PLEKHM1,Vesicles
196,D11,2,HPA025018,PLEKHM1,Vesicles
196,D12,3,HPA024214,SWT1,NULL
196,D12,4,HPA024214,SWT1,NULL
196,D3,1,HPA023788,TEFM,NULL
196,D3,2,HPA023788,TEFM,NULL
196,D4,1,HPA024089,ETFA,Mitochondria
196,D4,2,HPA024089,ETFA,Mitochondria
196,D5,1,HPA023920,RABEPK,NULL
196,D5,2,HPA023920,RABEPK,NULL
196,D8,1,HPA024558,DCTN6,NULL
196,D8,2,HPA024558,DCTN6,NULL
196,D9,1,HPA024677,ID3,"Cytoskeleton (Microtubules),Nucleoplasm"
